symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,opened_at,closed_at,balance_after
BTCUSDT,SHORT,77812.9,78278.40578730352,0.10990791461361657,78278.40578730352,76881.88842539294,51.16277032310002,-51.16277032,17.15566991,-68.31844023,LOSS,STOP_LOSS,2026-07-26T11:59:18.067472+00:00,2026-07-26T11:59:18.067675+00:00,10164.23562439
BTCUSDT,SHORT,78179.4,77041.01042801738,0.08928609216516335,78748.5947859913,77041.01042801738,50.82117812195003,101.64235624,13.85902387,87.78333237,WIN,TAKE_PROFIT,2026-07-26T11:59:18.068637+00:00,2026-07-26T11:59:18.068835+00:00,10252.01895676
BTCUSDT,SHORT,76961.7,77609.62713690066,0.07911398036050887,77609.62713690066,75665.84572619866,51.26009478380002,-51.26009478,12.22875294,-63.48884772,LOSS,STOP_LOSS,2026-07-26T11:59:18.069917+00:00,2026-07-26T11:59:18.070132+00:00,10188.53010904
BTCUSDT,SHORT,77563.8,78261.3718680419,0.07302853351611956,78261.3718680419,76168.6562639162,50.942650545200024,-50.94265055,11.37968379,-62.32233433,LOSS,STOP_LOSS,2026-07-26T11:59:18.071205+00:00,2026-07-26T11:59:18.071788+00:00,10126.20777471
BTCUSDT,SHORT,77705.2,76393.3059590874,0.07718769549151919,78361.1470204563,76393.3059590874,50.631038873550025,101.26207775,11.89450855,89.36756919,WIN,TAKE_PROFIT,2026-07-26T11:59:18.072815+00:00,2026-07-26T11:59:18.073417+00:00,10215.5753439
BTCUSDT,SHORT,76489.0,77236.38831861551,0.06834181836574299,77236.38831861551,74994.22336276896,51.077876719500026,-51.07787672,10.50587257,-61.58374929,LOSS,STOP_LOSS,2026-07-26T11:59:18.074464+00:00,2026-07-26T11:59:18.074653+00:00,10153.99159461
BTCUSDT,SHORT,77158.9,78024.34298901031,0.0586635499018924,78024.34298901031,75428.01402197935,50.76995797305003,-50.76995797,9.10359992,-59.87355789,LOSS,STOP_LOSS,2026-07-26T11:59:18.075767+00:00,2026-07-26T11:59:18.076428+00:00,10094.11803672
ETHUSDT,SHORT,2291.44,2190.022271004397,0.9953011309450288,2342.1488644978017,2190.022271004397,50.47059018360003,100.94118037,4.46040447,96.4807759,WIN,TAKE_PROFIT,2026-07-26T11:59:18.077588+00:00,2026-07-26T11:59:18.078097+00:00,10190.59881262
BTCUSDT,SHORT,75045.8,76053.21460105701,0.050577978530029634,76053.21460105701,73030.97079788598,50.95299406310003,-50.95299406,7.64228272,-58.59527678,LOSS,STOP_LOSS,2026-07-26T11:59:18.079301+00:00,2026-07-26T11:59:18.079552+00:00,10132.00353584
BTCUSDT,SHORT,76256.2,77388.7562121359,0.04473068721565703,77388.7562121359,73991.0875757282,50.660017679200024,-50.66001768,6.87264448,-57.53266216,LOSS,STOP_LOSS,2026-07-26T11:59:18.080809+00:00,2026-07-26T11:59:18.081952+00:00,10074.47087368
ETHUSDT,LONG,2307.61,2374.8713491943,1.4978098111855584,2273.97932540285,2374.8713491943,50.37235436840003,100.74470874,7.01346651,93.73124223,WIN,TAKE_PROFIT,2026-07-26T11:59:18.083309+00:00,2026-07-26T11:59:18.083921+00:00,10168.20211591
BTCUSDT,LONG,78567.2,77751.64365173751,0.0623390531970785,77751.64365173751,80198.31269652497,50.84101057955003,-50.84101058,9.74476871,-60.58577929,LOSS,STOP_LOSS,2026-07-26T11:59:18.085187+00:00,2026-07-26T11:59:18.087252+00:00,10107.61633662
BTCUSDT,SHORT,77774.8,78284.89433370302,0.09907595192485294,78284.89433370302,76754.61133259397,50.538081683100025,-50.53808168,15.46176277,-65.99984446,LOSS,STOP_LOSS,2026-07-26T11:59:18.088565+00:00,2026-07-26T11:59:18.088813+00:00,10041.61649216
ETHUSDT,SHORT,2327.23,2352.570691482922,1.9813225102652448,2352.570691482922,2276.548617034156,50.20808246080002,-50.20808246,9.27219445,-59.48027691,LOSS,STOP_LOSS,2026-07-26T11:59:18.090062+00:00,2026-07-26T11:59:18.090418+00:00,9982.13621525
BTCUSDT,LONG,78949.2,78397.40741635277,0.09045188818296786,78397.40741635277,80052.78516729445,49.91068107625002,-49.91068108,14.23229774,-64.14297882,LOSS,STOP_LOSS,2026-07-26T11:59:18.091766+00:00,2026-07-26T11:59:18.092008+00:00,9917.99323643
ETHUSDT,SHORT,2322.11,2272.725557185827,2.0083234053586514,2346.8022214070866,2272.725557185827,49.58996618215002,99.17993236,9.22791579,89.95201657,WIN,TAKE_PROFIT,2026-07-26T11:59:18.093329+00:00,2026-07-26T11:59:18.094129+00:00,10007.945253
ETHUSDT,SHORT,2272.44,2299.5803699611224,1.8437378096422543,2299.5803699611224,2218.1592600777553,50.03972626500002,-50.03972627,8.42960682,-58.46933309,LOSS,STOP_LOSS,2026-07-26T11:59:18.095569+00:00,2026-07-26T11:59:18.096307+00:00,9949.47591991
SOLUSDT,SHORT,103.05,101.45459063943375,62.36315371986204,103.84770468028313,101.45459063943375,49.747379599550015,99.4947592,12.75355122,86.74120798,WIN,TAKE_PROFIT,2026-07-26T11:59:18.097653+00:00,2026-07-26T11:59:18.098088+00:00,10036.21712789
BTCUSDT,SHORT,77164.5,77701.4981390988,0.0934474106812824,77701.4981390988,76090.5037218024,50.18108563945001,-50.18108564,14.47182653,-64.65291217,LOSS,STOP_LOSS,2026-07-26T11:59:18.099599+00:00,2026-07-26T11:59:18.099872+00:00,9971.56421572
BTCUSDT,SHORT,77700.0,76423.60269890104,0.07812273033744804,78338.19865054947,76423.60269890104,49.85782107860001,99.71564216,12.04055665,87.6750855,WIN,TAKE_PROFIT,2026-07-26T11:59:18.101224+00:00,2026-07-26T11:59:18.101708+00:00,10059.23930122
ETHUSDT,SHORT,2221.12,2151.5045080153595,1.4449713726708184,2255.92774599232,2151.5045080153595,50.2961965061,100.59239301,6.31831724,94.27407577,WIN,TAKE_PROFIT,2026-07-26T11:59:18.103231+00:00,2026-07-26T11:59:18.103606+00:00,10153.51337699
BTCUSDT,SHORT,74071.0,74931.32987607007,0.05900941987142564,74931.32987607007,72350.34024785987,50.76756688495,-50.76756688,8.79254105,-59.56010793,LOSS,STOP_LOSS,2026-07-26T11:59:18.105037+00:00,2026-07-26T11:59:18.105430+00:00,10093.95326906
BTCUSDT,SHORT,74898.2,75957.86007237705,0.047628260855469305,75957.86007237705,72778.87985524588,50.4697663453,-50.46976635,7.18501178,-57.65477813,LOSS,STOP_LOSS,2026-07-26T11:59:18.107015+00:00,2026-07-26T11:59:18.107413+00:00,10036.29849093
BTCUSDT,SHORT,75803.5,76780.4899114017,0.051363368105463846,76780.4899114017,73849.5201771966,50.181492454650005,-50.18149245,7.83722764,-58.0187201,LOSS,STOP_LOSS,2026-07-26T11:59:18.108856+00:00,2026-07-26T11:59:18.109621+00:00,9978.27977083
SOLUSDT,SHORT,98.7,96.03715279646767,37.47222055247303,100.03142360176618,96.03715279646767,49.891398854150005,99.78279771,7.29723354,92.48556417,WIN,TAKE_PROFIT,2026-07-26T11:59:18.111269+00:00,2026-07-26T11:59:18.113039+00:00,10070.765335
BTCUSDT,SHORT,75785.0,76203.33682404779,0.12036670878690911,76203.33682404779,74948.32635190443,50.353826675,-50.35382668,18.29433588,-68.64816255,LOSS,STOP_LOSS,2026-07-26T11:59:18.114687+00:00,2026-07-26T11:59:18.114930+00:00,10002.11717245
SOLUSDT,SHORT,96.18,93.75911683923455,41.31598473875717,97.39044158038274,93.75911683923455,50.01058586225,100.02117172,7.84752165,92.17365007,WIN,TAKE_PROFIT,2026-07-26T11:59:18.116505+00:00,2026-07-26T11:59:18.117046+00:00,10094.29082252
BTCUSDT,SHORT,75313.9,74300.54513848676,0.09961259580327363,75820.57743075662,74300.54513848676,50.47145411260001,100.94290823,14.90348325,86.03942498,WIN,TAKE_PROFIT,2026-07-26T11:59:18.118730+00:00,2026-07-26T11:59:18.118997+00:00,10180.3302475
BTCUSDT,SHORT,74328.9,75018.19829277415,0.07384560758541957,75018.19829277415,72950.30341445169,50.9016512375,-50.90165124,11.02862721,-61.93027845,LOSS,STOP_LOSS,2026-07-26T11:59:18.120625+00:00,2026-07-26T11:59:18.120825+00:00,10118.39996905
BTCUSDT,SHORT,74821.5,73270.36745627657,0.06523233626935052,75597.06627186171,73270.36745627657,50.59199984525,101.18399969,9.6603785,91.52362119,WIN,TAKE_PROFIT,2026-07-26T11:59:18.122498+00:00,2026-07-26T11:59:18.122941+00:00,10209.92359024
BTCUSDT,SHORT,73074.7,74047.23725669397,0.05249116946402318,74047.23725669397,71129.62548661203,51.0496179512,-51.04961795,7.72260254,-58.77222049,LOSS,STOP_LOSS,2026-07-26T11:59:18.124591+00:00,2026-07-26T11:59:18.125035+00:00,10151.15136975
BTCUSDT,SHORT,73961.9,71613.76559031205,0.04323070829279762,75135.96720484397,71613.76559031205,50.755756848749996,101.5115137,6.29333913,95.21817456,WIN,TAKE_PROFIT,2026-07-26T11:59:18.126809+00:00,2026-07-26T11:59:18.128283+00:00,10246.36954431
BTCUSDT,SHORT,72294.3,70388.96118542063,0.053777152209918196,73246.96940728968,70388.96118542063,51.23184772155,102.46369544,7.67309945,94.79059599,WIN,TAKE_PROFIT,2026-07-26T11:59:18.130059+00:00,2026-07-26T11:59:18.130848+00:00,10341.1601403
ETHUSDT,SHORT,2093.48,2134.4980114803557,1.2605633192692234,2134.4980114803557,2011.4439770392892,51.705800701499996,-51.7058007,5.329634,-57.0354347,LOSS,STOP_LOSS,2026-07-26T11:59:18.132625+00:00,2026-07-26T11:59:18.133395+00:00,10284.1247056
BTCUSDT,SHORT,71327.4,69886.4790035996,0.07137188458833645,72047.8604982002,69886.4790035996,51.42062352799999,102.84124706,10.07870067,92.76254638,WIN,TAKE_PROFIT,2026-07-26T11:59:18.135213+00:00,2026-07-26T11:59:18.135575+00:00,10376.88725198
BTCUSDT,SHORT,70445.4,68801.8095096264,0.06313547877501616,71267.19524518678,68801.8095096264,51.88443625989999,103.76887252,8.79143924,94.97743328,WIN,TAKE_PROFIT,2026-07-26T11:59:18.137384+00:00,2026-07-26T11:59:18.138096+00:00,10471.86468526
BTCUSDT,SHORT,67963.4,65837.8419005259,0.04926642413515292,69026.17904973704,65837.8419005259,52.359323426299994,104.71864685,6.59190873,98.12673812,WIN,TAKE_PROFIT,2026-07-26T11:59:18.139987+00:00,2026-07-26T11:59:18.140742+00:00,10569.99142338
ETHUSDT,SHORT,1935.63,1829.740519400845,0.9982097715062668,1988.5747402995778,1829.740519400845,52.84995711689999,105.69991423,3.75862965,101.94128459,WIN,TAKE_PROFIT,2026-07-26T11:59:18.142655+00:00,2026-07-26T11:59:18.143235+00:00,10671.93270797
SOLUSDT,SHORT,78.77,81.26647738060616,21.37398237787917,81.26647738060616,73.77704523878768,53.35966353985,-53.35966354,3.42061685,-56.78028039,LOSS,STOP_LOSS,2026-07-26T11:59:18.145122+00:00,2026-07-26T11:59:18.145689+00:00,10615.15242758
BTCUSDT,SHORT,64536.3,61388.58936911531,0.03372340622237096,66110.15531544235,61388.58936911531,53.0757621379,106.15152428,4.2466162,101.90490808,WIN,TAKE_PROFIT,2026-07-26T11:59:18.147645+00:00,2026-07-26T11:59:18.147963+00:00,10717.05733566
BTCUSDT,SHORT,60199.1,61940.65369024231,0.030768667643455927,61940.65369024231,56715.99261951537,53.5852866783,-53.58528668,3.75807749,-57.34336417,LOSS,STOP_LOSS,2026-07-26T11:59:18.149825+00:00,2026-07-26T11:59:18.150055+00:00,10659.71397149
BTCUSDT,SHORT,62915.8,64838.80573291302,0.02771628235174942,64838.80573291302,59069.78853417397,53.298569857450005,-53.29856986,3.54088272,-56.83945258,LOSS,STOP_LOSS,2026-07-26T11:59:18.152068+00:00,2026-07-26T11:59:18.152319+00:00,10602.87451891
SOLUSDT,SHORT,76.42,80.2079840417652,13.995405474265258,80.2079840417652,68.84403191646962,53.014372594550004,-53.01437259,2.19207215,-55.20644474,LOSS,STOP_LOSS,2026-07-26T11:59:18.154388+00:00,2026-07-26T11:59:18.154781+00:00,10547.66807417
SOLUSDT,SHORT,77.94,81.44339929240044,15.053476914621083,81.44339929240044,70.9332014151991,52.738340370850004,-52.73834037,2.39927432,-55.13761469,LOSS,STOP_LOSS,2026-07-26T11:59:18.156699+00:00,2026-07-26T11:59:18.157502+00:00,10492.53045948
BTCUSDT,SHORT,65034.4,66257.85579685326,0.04288070924371328,66257.85579685326,62587.48840629349,52.4626522974,-52.4626523,5.62990505,-58.09255734,LOSS,STOP_LOSS,2026-07-26T11:59:18.159608+00:00,2026-07-26T11:59:18.160647+00:00,10434.43790214
BTCUSDT,LONG,66270.9,67801.91863214955,0.06815356575700227,65505.390683925216,67801.91863214955,52.1721895107,104.34437902,9.13754066,95.20683836,WIN,TAKE_PROFIT,2026-07-26T11:59:18.162763+00:00,2026-07-26T11:59:18.163481+00:00,10529.6447405
ETHUSDT,LONG,1971.92,2034.1434808902418,1.6922301018603632,1940.8082595548792,2034.1434808902418,52.6482237025,105.29644741,6.77918121,98.51726619,WIN,TAKE_PROFIT,2026-07-26T11:59:18.165514+00:00,2026-07-26T11:59:18.165828+00:00,10628.16200669
ETHUSDT,LONG,2067.5,2031.6495721445685,1.482292212738512,2031.6495721445685,2139.200855710863,53.140810033449995,-53.14081003,6.07613749,-59.21694752,LOSS,STOP_LOSS,2026-07-26T11:59:18.167950+00:00,2026-07-26T11:59:18.169860+00:00,10568.94505917
BTCUSDT,SHORT,67977.3,68840.35799093678,0.06122963445189932,68840.35799093678,66251.18401812643,52.84472529585,-52.8447253,8.37729519,-61.22202048,LOSS,STOP_LOSS,2026-07-26T11:59:18.172017+00:00,2026-07-26T11:59:18.172950+00:00,10507.72303869
ETHUSDT,SHORT,2029.48,2054.1682670591645,2.128080317162121,2054.1682670591645,1980.103465881671,52.53861519345,-52.53861519,8.6903315,-61.22894669,LOSS,STOP_LOSS,2026-07-26T11:59:18.175107+00:00,2026-07-26T11:59:18.175499+00:00,10446.494092
ETHUSDT,LONG,2055.9,2129.9194648051566,1.4113171608979636,2018.8902675974218,2129.9194648051566,52.232470459999995,104.46494092,5.90751884,98.55742208,WIN,TAKE_PROFIT,2026-07-26T11:59:18.177596+00:00,2026-07-26T11:59:18.181013+00:00,10545.05151408
ETHUSDT,LONG,2122.9,2102.2431069255194,2.5524292244866147,2102.2431069255194,2164.213786148962,52.7252575704,-52.72525757,10.78437874,-63.50963631,LOSS,STOP_LOSS,2026-07-26T11:59:18.183225+00:00,2026-07-26T11:59:18.183990+00:00,10481.54187777
SOLUSDT,SHORT,86.14,87.08822254596942,55.269419200817254,87.08822254596942,84.24355490806116,52.40770938885,-52.40770939,9.57422325,-61.98193264,LOSS,STOP_LOSS,2026-07-26T11:59:18.186166+00:00,2026-07-26T11:59:18.186564+00:00,10419.55994513
BTCUSDT,LONG,71270.0,70760.95412335162,0.10234401674888022,70760.95412335162,72288.09175329676,52.09779972565,-52.09779973,14.53601835,-66.63381807,LOSS,STOP_LOSS,2026-07-26T11:59:18.188765+00:00,2026-07-26T11:59:18.189279+00:00,10352.92612706
SOLUSDT,SHORT,86.84,87.72759310724308,58.320226027987914,87.72759310724308,85.06481378551386,51.7646306353,-51.76463064,10.18082149,-61.94545212,LOSS,STOP_LOSS,2026-07-26T11:59:18.191600+00:00,2026-07-26T11:59:18.192114+00:00,10290.98067494
BTCUSDT,LONG,71320.9,70764.2839589916,0.09244236526400092,70764.2839589916,72434.13208201677,51.454903374699995,-51.45490337,13.13469047,-64.58959385,LOSS,STOP_LOSS,2026-07-26T11:59:18.194408+00:00,2026-07-26T11:59:18.194618+00:00,10226.39108109
SOLUSDT,SHORT,86.58,87.67302670770339,46.78015188932179,87.67302670770339,84.39394658459321,51.13195540545,-51.13195541,8.15158306,-59.28353846,LOSS,STOP_LOSS,2026-07-26T11:59:18.196902+00:00,2026-07-26T11:59:18.197444+00:00,10167.10754263
SOLUSDT,SHORT,86.19,87.46274566748389,39.94163092587668,87.46274566748389,83.64450866503222,50.835537713149996,-50.83553771,6.93597388,-57.77151159,LOSS,STOP_LOSS,2026-07-26T11:59:18.199784+00:00,2026-07-26T11:59:18.200103+00:00,10109.33603104
ETHUSDT,SHORT,2080.44,2027.8137224223944,1.92096733730259,2106.753138788803,2027.8137224223944,50.5466801552,101.09336031,7.89182121,93.2015391,WIN,TAKE_PROFIT,2026-07-26T11:59:18.202443+00:00,2026-07-26T11:59:18.203937+00:00,10202.53757014
BTCUSDT,SHORT,69000.0,69557.8136687088,0.09145112555018868,69557.8136687088,67884.37266258239,51.012687850700004,-51.01268785,12.67126801,-63.68395586,LOSS,STOP_LOSS,2026-07-26T11:59:18.206400+00:00,2026-07-26T11:59:18.207303+00:00,10138.85361428
BTCUSDT,SHORT,69138.1,69816.97361040606,0.07467408851122996,69816.97361040606,67780.3527791879,50.6942680714,-50.69426807,10.37634347,-61.07061154,LOSS,STOP_LOSS,2026-07-26T11:59:18.209732+00:00,2026-07-26T11:59:18.209993+00:00,10077.78300274
BTCUSDT,SHORT,68884.5,69628.59131634916,0.06771872471369526,69628.59131634916,67396.31736730167,50.3889150137,-50.38891501,9.3799299,-59.76884491,LOSS,STOP_LOSS,2026-07-26T11:59:18.212534+00:00,2026-07-26T11:59:18.212836+00:00,10018.01415783
BTCUSDT,SHORT,69164.3,69949.36706341805,0.06380355656632294,69949.36706341805,67594.16587316392,50.09007078915,-50.09007079,8.87594673,-58.96601751,LOSS,STOP_LOSS,2026-07-26T11:59:18.215377+00:00,2026-07-26T11:59:18.215629+00:00,9959.04814032
BTCUSDT,LONG,70362.4,69704.7369214583,0.07571542682921456,69704.7369214583,71677.7261570834,49.795240701599994,-49.7952407,10.60524306,-60.40048376,LOSS,STOP_LOSS,2026-07-26T11:59:18.218018+00:00,2026-07-26T11:59:18.219199+00:00,9898.64765656
BTCUSDT,SHORT,69508.0,68537.23186586173,0.10196716711706638,69993.38406706914,68537.23186586173,49.49323828279999,98.98647657,14.07608123,84.91039534,WIN,TAKE_PROFIT,2026-07-26T11:59:18.222200+00:00,2026-07-26T11:59:18.223834+00:00,9983.5580519
ETHUSDT,SHORT,2007.91,2024.896917859749,2.938601968387793,2024.896917859749,1973.9361642805022,49.917790259499995,-49.91779026,11.85081435,-61.76860461,LOSS,STOP_LOSS,2026-07-26T11:59:18.226458+00:00,2026-07-26T11:59:18.227138+00:00,9921.78944729
SOLUSDT,SHORT,84.18,84.89469253583111,69.41299195011294,84.89469253583111,82.75061492833781,49.60894723644999,-49.60894724,11.73598027,-61.34492751,LOSS,STOP_LOSS,2026-07-26T11:59:18.231824+00:00,2026-07-26T11:59:18.232571+00:00,9860.44451978
SOLUSDT,SHORT,84.38,82.56353368097251,54.283662826510025,85.28823315951374,82.56353368097251,49.302222598899995,98.6044452,9.06230649,89.5421387,WIN,TAKE_PROFIT,2026-07-26T11:59:18.235110+00:00,2026-07-26T11:59:18.235510+00:00,9949.98665848
BTCUSDT,SHORT,68880.0,67581.90140989827,0.07665046965115567,69529.04929505086,67581.90140989827,49.7499332924,99.49986658,10.45986883,89.03999775,WIN,TAKE_PROFIT,2026-07-26T11:59:18.238074+00:00,2026-07-26T11:59:18.239942+00:00,10039.02665623
SOLUSDT,SHORT,82.52,80.97839159284838,65.12047164285272,83.2908042035758,80.97839159284838,50.19513328115,100.39026656,10.64709237,89.74317419,WIN,TAKE_PROFIT,2026-07-26T11:59:18.242664+00:00,2026-07-26T11:59:18.243136+00:00,10128.76983042
BTCUSDT,SHORT,66883.0,67366.30872235782,0.10478571316701026,67366.30872235782,65916.38255528438,50.6438491521,-50.64384915,14.06740956,-64.71125871,LOSS,STOP_LOSS,2026-07-26T11:59:18.245720+00:00,2026-07-26T11:59:18.247001+00:00,10064.05857171
ETHUSDT,SHORT,1949.04,1964.5287241453043,3.248833950845828,1964.5287241453043,1918.0625517093915,50.320292858550005,-50.32029286,12.71453494,-63.0348278,LOSS,STOP_LOSS,2026-07-26T11:59:18.249693+00:00,2026-07-26T11:59:18.250035+00:00,10001.02374391
SOLUSDT,SHORT,81.08,78.95468276964952,47.056616306925555,82.14265861517524,78.95468276964952,50.00511871955,100.01023744,7.53069066,92.47954678,WIN,TAKE_PROFIT,2026-07-26T11:59:18.252722+00:00,2026-07-26T11:59:18.253009+00:00,10093.50329069
BTCUSDT,SHORT,66087.9,66948.62015557829,0.05863405907991377,66948.62015557829,64366.45968884342,50.467516453449996,-50.46751645,7.80047118,-58.26798764,LOSS,STOP_LOSS,2026-07-26T11:59:18.255719+00:00,2026-07-26T11:59:18.256052+00:00,10035.23530305
BTCUSDT,SHORT,66579.1,67509.76276649078,0.053914455721107674,67509.76276649078,64717.77446701848,50.17617651525,-50.17617652,7.22932805,-57.40550457,LOSS,STOP_LOSS,2026-07-26T11:59:18.258851+00:00,2026-07-26T11:59:18.259516+00:00,9977.82979848
SOLUSDT,SHORT,79.54,80.72512430732465,42.096131759394865,80.72512430732465,77.16975138535071,49.889148992399996,-49.88914899,6.74654179,-56.63569078,LOSS,STOP_LOSS,2026-07-26T11:59:18.262437+00:00,2026-07-26T11:59:18.263007+00:00,9921.1941077
BTCUSDT,LONG,68153.5,67433.23939431318,0.06887225283020605,67433.23939431318,69594.02121137363,49.605970538499996,-49.60597054,9.3381642,-58.94413473,LOSS,STOP_LOSS,2026-07-26T11:59:18.265759+00:00,2026-07-26T11:59:18.266134+00:00,9862.24997297
SOLUSDT,SHORT,79.76,80.79386445110065,47.696049334469144,80.79386445110065,77.69227109779872,49.31124986485,-49.31124986,7.65778504,-56.9690349,LOSS,STOP_LOSS,2026-07-26T11:59:18.268972+00:00,2026-07-26T11:59:18.270174+00:00,9805.28093807
ETHUSDT,LONG,1972.38,1956.7081739924238,3.12831476476632,1956.7081739924238,2003.7236520151528,49.02640469035,-49.02640469,12.29142455,-61.31782924,LOSS,STOP_LOSS,2026-07-26T11:59:18.273069+00:00,2026-07-26T11:59:18.273479+00:00,9743.96310883
